Data Analysis Run
	ROI:	[2300 2900 1200 2000]
	ROIbox:	[ 2299.5  2899.5  1199.5  1999.5]
	SOI:	[2000 3200  800 2400]
	extent:	[ 1999.5  3199.5   799.5  2399.5]
	high:	255
	ind:	[ 300  900  400 1200]
	low:	15

Checking/finding image files...
Number of files found*:	801
Number of errors:      	3
*Excluding duplicates.

Errors:
run	key1	key2	start	stop	serial numumber	number found
1	room	main	67	73	67	0
1	cryo	main	121	129	125	0
2	grid	cryo	556	565	560	0
Run	Type	Set	Current	Serial Num.	Mean x	Std. Dev. x	Mean y	Std. Dev. y
2	cryo	neg main	-1.935	642	2692.8145900289683	42.09927387120454	1555.907910675944	87.09220838695218
2	cryo	neg main	-1.935	643	2685.055393492325	41.89096391933197	1559.18878990426	89.5826565662719
2	cryo	neg main	-1.935	644	2685.917254215768	42.67555350827744	1561.2238022293607	90.19618308763674
2	cryo	neg main	-2.271	645	2689.244180311525	42.541808948271516	1557.235578923396	88.15504887593335
2	cryo	neg main	-2.271	646	2689.081828100113	42.35881708869392	1559.580603649099	88.3911150275105
2	cryo	neg main	-2.271	647	2686.921628255881	42.3742384528195	1559.6060482523917	89.13246624815123
2	cryo	neg main	-2.271	648	2689.640255808241	42.35468072061637	1557.0780744400117	87.83243841026949
2	cryo	neg main	-2.271	649	2681.1694060488326	41.793718959949835	1561.3497409569347	91.39223898797921
2	cryo	neg main	-2.458	650	2685.1983848049867	42.7407002842342	1558.8561195323266	89.5180082651427
2	cryo	neg main	-2.458	651	2692.1685815395676	41.591766064433834	1558.702657760815	86.99273190591367
2	cryo	neg main	-2.458	652	2684.0332001391234	42.79466231869672	1561.871469546118	90.44946987552889
2	cryo	neg main	-2.458	653	2690.604569778888	41.91541408374293	1558.672540786363	87.35278073741107
2	cryo	neg main	-2.458	654	2688.658582417798	42.24670549004681	1558.156883230134	87.96197787697388
2	cryo	neg main	-2.901	655	2683.9351095333095	42.87101594490994	1559.1985083321686	89.52057200394005
2	cryo	neg main	-2.901	656	2684.093752834842	42.199309482230184	1561.856551499948	89.9861236210076
2	cryo	neg main	-2.901	657	2679.225424553419	42.46411071228561	1562.6835453090962	92.1528759666412
2	cryo	neg main	-2.901	658	2684.1763776764924	43.20330922323971	1558.5475450478657	89.06408840610486
2	cryo	neg main	-2.901	659	2677.766808029826	42.4307838336099	1562.3309848507474	92.9862811860393
2	cryo	neg main	-3.111	660	2676.346408552925	42.36053603180263	1562.6250925148179	92.80181634630378
2	cryo	neg main	-3.111	661	2682.94210946649	42.92964093857263	1559.389699738582	89.89198186790347
2	cryo	neg main	-3.111	662	2685.1981178032624	42.602257428274	1560.278222281203	88.86598709586306
2	cryo	neg main	-3.111	663	2671.4564150777187	41.63850188712681	1561.8454411440268	94.35283385082319
2	cryo	neg main	-3.111	664	2681.9494151194413	42.921433182733935	1558.8554393272614	89.81313207205825
2	cryo	neg main	-3.34	665	2680.080047896351	42.85936838589392	1561.5480921603635	90.65580200599376
2	cryo	neg main	-3.34	666	2669.107962291316	41.176819229973574	1562.9650325600933	94.84954410030024
2	cryo	neg main	-3.34	667	2677.46858978058	42.536707141764886	1563.280498269793	92.93325846639365
2	cryo	neg main	-3.34	668	2681.517168500553	42.799815120731004	1558.5597731677196	89.9331080896081
2	cryo	neg main	-3.34	669	2673.161287394899	42.035321840051026	1564.9204151474712	94.23276026962722
2	cryo	neg main	-3.51	670	2669.8459897018674	41.59215755134962	1562.2733404672624	94.3545202271237
2	cryo	neg main	-3.51	671	2678.644772150868	42.62274760721906	1561.7416750699397	91.01278283445322
2	cryo	neg main	-3.51	672	2676.1675858848434	42.50647165263878	1561.3358767040036	92.18445418161804
2	cryo	neg main	-3.51	673	2681.63476790994	42.591133456618074	1562.095106506445	90.02938294507452
2	cryo	neg main	-3.51	674	2682.5276839402195	42.31575351481443	1559.6686079207484	89.20163413191831
2	cryo	neg main	-3.838	675	2683.4802898933995	42.19601834196719	1558.586784070435	88.31323252031359
2	cryo	neg main	-3.838	676	2667.704388782732	40.662612399818414	1565.658175276212	95.64619954778216
2	cryo	neg main	-3.838	677	2675.0421504459614	42.51809990004282	1560.9494841016167	92.40890773543272
2	cryo	neg main	-3.838	678	2667.410728403088	41.459594438121485	1563.612694324521	95.72346552344192
2	cryo	neg main	-3.838	679	2683.2186104579623	42.84345460442697	1560.5252926087962	88.91314815563287
2	cryo	neg main	-4.125	680	2675.063687356739	42.02211639671242	1561.449750685548	91.4430267021109
2	cryo	neg main	-4.125	681	2680.0977864720385	42.47755279787889	1560.921680799119	89.74054133436117
2	cryo	neg main	-4.125	682	2675.277798164648	42.10832250219507	1561.066249029447	91.51496335871674
2	cryo	neg main	-4.125	683	2674.646084076886	42.0392581668612	1562.5013982541618	92.1483033143684
2	cryo	neg main	-4.125	684	2675.6852800786714	42.22439563649835	1559.4257106132284	91.30907913902621
2	cryo	neg main	-4.478	685	2676.52978934912	42.99647027522993	1557.1997221824479	90.98227808338379
2	cryo	neg main	-4.478	686	2672.4164920364274	41.50285230953326	1561.0505089390992	92.38596166108915
2	cryo	neg main	-4.478	687	2673.343647370828	42.06390221344776	1562.3506866150747	92.67756265950061
2	cryo	neg main	-4.478	688	2677.64313332302	42.56224001695083	1560.6533131525143	90.47451543457237
2	cryo	neg main	-4.478	689	2678.7209963270857	42.65560334084667	1560.0220314865799	89.62183377554457
2	cryo	neg main	-4.756	690	2670.8267583204342	42.04122600939188	1563.7378668430035	93.88452846649257
2	cryo	neg main	-4.756	691	2678.0355680646394	42.37493078087388	1558.4156504621549	89.24924650672156
2	cryo	neg main	-4.756	692	2680.9023802637203	42.17325833224816	1558.417850158443	88.05537960948195
2	cryo	neg main	-4.756	693	2669.432401318862	41.5839156056454	1560.5895455770622	92.8006936291337
2	cryo	neg main	-4.756	694	2676.8694163466275	42.55300588140787	1558.48252778703	89.54392046597734
2	cryo	neg main	-5.184	695	2673.0823574215574	41.94745077053332	1559.5029331016026	90.89183135498666
2	cryo	neg main	-5.184	696	2672.3934403572616	41.51407909601883	1556.4940170608918	90.34455148206041
2	cryo	neg main	-5.184	697	2668.799205640872	40.896598497761026	1560.3646713759113	92.54975666445965
2	cryo	neg main	-5.184	698	2669.6939329742186	41.2698775847513	1559.3606209995032	92.00743156411731
2	cryo	neg main	-5.184	699	2670.6694471747405	41.27816729834342	1559.169358615827	91.12903664790198
2	cryo	pos to zero	4.5	820	2712.950316681503	43.41722601549362	1567.8615020566322	86.9721302085898
2	cryo	pos to zero	4.5	821	2717.777501383275	41.6642193492772	1566.4318672038917	85.94734583654964
2	cryo	pos to zero	4.5	822	2714.0131712346715	42.864518512040554	1567.4606586098491	86.6975348673763
2	cryo	pos to zero	4.5	823	2711.922600712097	43.83390668780462	1567.044647250386	87.50343581287021
2	cryo	pos to zero	4.5	824	2714.4483936267266	42.76644913147959	1566.5882695893374	86.60181149701589
2	cryo	pos to zero	3.96	825	2716.0279648093447	42.15620985846185	1567.9157498081386	85.94836032182148
2	cryo	pos to zero	3.96	826	2702.7132964405455	45.20871931651092	1571.537594105819	91.04749135881252
2	cryo	pos to zero	3.96	827	2710.618137479255	44.12898012543438	1568.4185509963488	87.39607756623722
2	cryo	pos to zero	3.96	828	2707.838331574302	44.22029008468589	1571.1859462491682	88.39643102132669
2	cryo	pos to zero	3.96	829	2710.871387387014	44.03062242246358	1569.6394174734164	87.66803770715025
2	cryo	pos to zero	3.308	830	2707.424617825315	44.479676060854835	1570.540828666078	87.47041250131412
2	cryo	pos to zero	3.308	831	2700.566233802191	45.28110282531089	1569.9998784254733	90.36643845290219
2	cryo	pos to zero	3.308	832	2703.6610518941707	44.570231438372076	1571.2167261040177	89.43787101126016
2	cryo	pos to zero	3.308	833	2710.9385572825036	43.69269822472711	1568.940507134785	86.20910498882706
2	cryo	pos to zero	3.308	834	2714.7858493321173	42.29790793686106	1566.8261195716889	85.85436913745022
2	cryo	pos to zero	2.375	835	2703.104500136665	44.30253923715649	1569.6493584137816	87.42924256924883
2	cryo	pos to zero	2.375	836	2702.977770996274	44.74020964760284	1568.596665989813	87.50197459982938
2	cryo	pos to zero	2.375	837	2706.6289953863256	44.80129206979689	1568.605520487233	87.04145376112186
2	cryo	pos to zero	2.375	838	2711.5135440841054	42.71305948165678	1568.2812184001295	85.51468326131621
2	cryo	pos to zero	2.375	839	2716.45125410559	41.29456779324975	1566.1612480187516	84.83926936070739
2	cryo	pos to zero	1.591	840	2707.8746820957904	43.83939935459307	1566.7443452532489	85.89796024332121
2	cryo	pos to zero	1.591	841	2703.156267904053	43.89230710658311	1569.2620557191492	86.33277335178245
2	cryo	pos to zero	1.591	842	2704.9241540336016	44.39878013991668	1567.8393650350365	86.14723868841928
2	cryo	pos to zero	1.591	843	2696.950174452446	44.73658072859965	1570.3338556913877	89.1881763058504
2	cryo	pos to zero	1.591	844	2703.5415624375896	44.52071149427768	1568.7560389479413	86.9116712795344
2	cryo	pos to zero	0.839	845	2704.8365080840795	43.80867115174206	1566.9780259624574	86.05847141520927
2	cryo	pos to zero	0.839	846	2701.427640404177	45.26307116314596	1564.0039328291043	86.59968360333879
2	cryo	pos to zero	0.839	847	2700.1066265271847	45.351698429005	1569.11281226058	87.50261458120902
2	cryo	pos to zero	0.839	848	2696.9702160107527	44.5728035581105	1568.0381070120586	87.81184080729345
2	cryo	pos to zero	0.839	849	2706.7482391464	44.04608119939538	1566.642707858431	85.62783332080582
2	cryo	pos to zero	0.386	850	2704.0555453034754	43.80798575851663	1565.983071252888	85.20232282767809
2	cryo	pos to zero	0.386	851	2698.9600439641376	45.38109985753292	1567.10746531575	87.06271823185335
2	cryo	pos to zero	0.386	852	2698.777758271983	44.8602354731844	1567.2164685758605	86.87985822091382
2	cryo	pos to zero	0.386	853	2701.1139073384375	45.19661209731135	1567.5243669444635	86.36859866078639
2	cryo	pos to zero	0.386	854	2700.312990129919	45.245446654491076	1567.518564664639	86.79289857313037
2	cryo	pos to zero	0.143	855	2698.6456363937523	44.79080589282175	1567.473914280947	87.18402336050298
2	cryo	pos to zero	0.143	856	2695.0175333439342	44.974667690529365	1569.8353781176918	88.67240014185407
2	cryo	pos to zero	0.143	857	2701.6463989471954	44.73815696826738	1568.229768057709	85.95272491520505
2	cryo	pos to zero	0.143	858	2700.452874415425	44.265725483312806	1567.6296473875198	86.0465697414733
2	cryo	pos to zero	0.143	859	2702.550511927295	44.085669304826496	1567.3780793901647	85.46699857185645
2	cryo	pos to zero	0.0	860	2700.0556950953865	44.76327891602573	1569.2984002793678	86.70732537765532
2	cryo	pos to zero	0.0	861	2700.166930610508	44.36768682741374	1567.5913175630462	86.33145623872736
2	cryo	pos to zero	0.0	862	2699.336558243589	45.00041288044261	1565.7184157228273	86.44681884906912
2	cryo	pos to zero	0.0	863	2698.3006153434553	45.31311508766298	1568.9953359545946	87.19378556049595
2	cryo	pos to zero	0.0	864	2698.5056735819294	44.566757147802534	1564.0873895022764	86.27128584143578
2	cryo	neg to pos	-4.02	700	2679.071400075406	41.874309746447516	1556.6867355809218	88.0625276017555
2	cryo	neg to pos	-4.02	701	2675.3452839114198	41.60876990685039	1557.0933378600912	89.31028976556607
2	cryo	neg to pos	-4.02	702	2674.866586843926	42.0000979130545	1558.426298304884	89.89481285128747
2	cryo	neg to pos	-4.02	703	2678.585456627482	41.26710136603889	1555.9752951189728	87.93696877738165
2	cryo	neg to pos	-4.02	704	2673.006556730955	41.84212623441945	1561.1717066654667	91.66727079693172
2	cryo	neg to pos	-3.002	705	2677.7400904793767	42.09293150192312	1558.608292815698	89.38501265451151
2	cryo	neg to pos	-3.002	706	2679.1835015054494	41.98933256515573	1561.8752586821686	89.17883358141154
2	cryo	neg to pos	-3.002	707	2680.9759001727452	42.86612455275909	1559.5296123047506	88.75560663565001
2	cryo	neg to pos	-3.002	708	2672.8974633707767	41.34400127026418	1562.7439969291524	92.47128928973954
2	cryo	neg to pos	-3.002	709	2676.315578903711	41.97796655571236	1560.6630355988289	90.3225795210095
2	cryo	neg to pos	-1.888	710	2682.6540483904205	42.51371558732133	1562.7828789471512	89.14541459154425
2	cryo	neg to pos	-1.888	711	2673.8418295125743	41.87888160102312	1559.8463368981231	92.32564030523888
2	cryo	neg to pos	-1.888	712	2680.4927980802936	42.24344517719253	1561.9166933750173	89.4964814675977
2	cryo	neg to pos	-1.888	713	2685.1039100859543	42.498936904303804	1561.6027600274	88.14418007617502
2	cryo	neg to pos	-1.888	714	2677.4050418226657	42.51451064787696	1563.826595721111	91.88635105499391
2	cryo	neg to pos	-1.003	715	2688.613675052954	42.91473067575716	1559.7790588568935	87.6177111965177
2	cryo	neg to pos	-1.003	716	2691.646401920111	42.443701431772965	1561.054418973212	86.83988664627067
2	cryo	neg to pos	-1.003	717	2685.6932342609502	42.95172298924209	1561.8716278087884	88.69561094344037
2	cryo	neg to pos	-1.003	718	2682.406723091762	42.45752665006465	1562.2809738276198	89.64337717225756
2	cryo	neg to pos	-1.003	719	2686.787852134285	42.93696611158739	1564.0615503077859	88.69077470825646
2	cryo	neg to pos	-0.679	720	2686.05717223315	43.17134279670503	1563.0132748338842	89.35562461218242
2	cryo	neg to pos	-0.679	721	2683.5135839926747	42.95950684690392	1563.0923928870955	90.44316944895769
2	cryo	neg to pos	-0.679	722	2683.6519589484415	42.80724894069458	1561.1972084954948	89.13454275378471
2	cryo	neg to pos	-0.679	723	2687.2063499336377	42.70761437660414	1561.1901238822106	88.4109930384395
2	cryo	neg to pos	-0.679	724	2688.5574086933716	42.790708449084875	1562.1099900344288	87.96513754877051
2	cryo	neg to pos	-0.411	725	2684.9183598739255	42.52947923877391	1563.9405861283528	89.9550563278957
2	cryo	neg to pos	-0.411	726	2684.700570441824	42.855606561573836	1562.672213399723	89.5148970010931
2	cryo	neg to pos	-0.411	727	2678.1125280404003	42.40536649528304	1564.9877754159475	92.9650810923771
2	cryo	neg to pos	-0.411	728	2683.1598958626964	43.04937897577424	1561.4641256315438	90.66053347029323
2	cryo	neg to pos	-0.411	729	2690.883353823898	43.75849874237933	1560.7130507352342	87.7881545658746
2	cryo	neg to pos	-0.167	730	2694.709799559902	43.09983351734486	1561.7089548470697	86.92838776841796
2	cryo	neg to pos	-0.167	731	2683.13018638123	43.00982899755574	1563.5935530914817	90.98520612264393
2	cryo	neg to pos	-0.167	732	2691.2970031147697	43.54415114585392	1561.9977039611438	88.31189931389996
2	cryo	neg to pos	-0.167	733	2688.8164509145513	43.09610269933086	1560.5071311570266	88.5435678302978
2	cryo	neg to pos	-0.167	734	2691.93522438843	43.527298861447676	1562.3243259611668	87.75809053457567
2	cryo	neg to pos	0.0	735	2696.9325159446335	42.83721247529633	1560.0189114061209	86.39039029950374
2	cryo	neg to pos	0.0	736	2689.960977019377	43.149511200438404	1563.728539091195	88.44826455715437
2	cryo	neg to pos	0.0	737	2686.278891210063	43.687353292332375	1563.78554040606	89.59567413351854
2	cryo	neg to pos	0.0	738	2689.8268216784554	43.43365360945774	1559.7370988414682	87.99400182359274
2	cryo	neg to pos	0.0	739	2687.7496362957213	43.13366472578758	1564.6384116233157	89.51372966725528
2	cryo	neg to pos	0.071	740	2682.558886620726	42.85505324696797	1563.4480522767967	90.6735966864977
2	cryo	neg to pos	0.071	741	2687.825195146906	43.06445595226428	1563.648672189335	89.11363306621381
2	cryo	neg to pos	0.071	742	2690.963925987231	43.6889291549669	1563.5361596671123	88.03163914322631
2	cryo	neg to pos	0.071	743	2687.8965374998497	43.19201638175562	1561.8879498571682	88.69625744189857
2	cryo	neg to pos	0.071	744	2684.456964056031	42.88656417705424	1564.0761344774662	90.22582806559645
2	cryo	neg to pos	0.271	745	2682.3229312116514	42.4558859690494	1563.2934699178816	89.72641006721925
2	cryo	neg to pos	0.271	746	2681.870810723936	42.97001639129888	1566.7467092565696	92.26999149391779
2	cryo	neg to pos	0.271	747	2689.0670637675034	43.28039283827855	1562.6837633163327	88.43935781394535
2	cryo	neg to pos	0.271	748	2684.7183644038023	44.16847394683369	1563.8777616629914	90.93109744049762
2	cryo	neg to pos	0.271	749	2691.9265338394216	43.23919374492126	1564.2441619960764	87.55154061189712
2	cryo	neg to pos	0.502	750	2684.8280114630174	43.51233650469844	1564.4429761350307	90.99973311473543
2	cryo	neg to pos	0.502	751	2686.954241591716	43.122819593896985	1562.4551110882649	89.36330193248106
2	cryo	neg to pos	0.502	752	2690.3095086569706	43.30523319542954	1564.0048992285233	88.2152008817275
2	cryo	neg to pos	0.502	753	2686.1190487697745	43.6714857255228	1564.7224155246208	90.22319079847841
2	cryo	neg to pos	0.502	754	2692.8329416891243	43.10030887729062	1561.8454949862692	87.3448192585393
2	cryo	neg to pos	0.791	755	2684.1969099494354	43.92570982677476	1564.7569772715706	91.14750083251518
2	cryo	neg to pos	0.791	756	2682.7936674306275	43.51609737303151	1566.1179885316647	92.38525806419281
2	cryo	neg to pos	0.791	757	2685.1476370380824	43.193703101271986	1565.7081529924824	90.53442696437251
2	cryo	neg to pos	0.791	758	2681.4676081892817	42.83575184131514	1567.6240456858416	92.69265181199037
2	cryo	neg to pos	0.791	759	2678.2547318884044	42.450091047472014	1566.7656199986784	93.72075291628855
2	cryo	neg to pos	1.041	760	2688.2572955701735	43.878250490706115	1565.7082449208622	89.68770134536994
2	cryo	neg to pos	1.041	761	2691.75371165955	43.60496190071149	1563.1071207069328	88.39033972047
2	cryo	neg to pos	1.041	762	2690.1824291516527	43.568536803357574	1564.299598126989	88.93046551800164
2	cryo	neg to pos	1.041	763	2685.096307083476	44.321219420570074	1564.761991529145	91.37963679827648
2	cryo	neg to pos	1.041	764	2690.699609409358	43.52709053693244	1564.616371176783	88.92883815291609
2	cryo	neg to pos	1.169	765	2685.752544508497	43.072524211027584	1567.4458118162688	90.8352145871977
2	cryo	neg to pos	1.169	766	2685.586382686552	43.476827869393716	1564.704545483458	90.53670819121588
2	cryo	neg to pos	1.169	767	2690.734836270015	43.695263676340716	1564.0816085243475	88.44962944706084
2	cryo	neg to pos	1.169	768	2688.894572771173	43.81507952632868	1566.2940115281463	90.03954882866412
2	cryo	neg to pos	1.169	769	2688.1318476821034	43.263783648372225	1566.187351658558	90.0559654518087
2	cryo	neg to pos	1.376	770	2689.7613560595355	44.07243983099911	1563.244974875554	88.9895853099108
2	cryo	neg to pos	1.376	771	2679.208163108393	42.951937467323525	1566.2105515384626	92.66751988178511
2	cryo	neg to pos	1.376	772	2681.240840590833	43.54819131314079	1566.7618661447862	93.6140155924701
2	cryo	neg to pos	1.376	773	2692.1542903192517	43.9009466395931	1563.846745497214	88.0108076021418
2	cryo	neg to pos	1.376	774	2683.481482905861	42.903399376527936	1566.8373098363868	91.37849966668585
2	cryo	neg to pos	1.791	775	2693.6007008683814	43.77449313365648	1568.6300468863526	88.73175072872998
2	cryo	neg to pos	1.791	776	2690.5331470336914	44.0239498950901	1566.9812363621695	89.68565145114874
2	cryo	neg to pos	1.791	777	2695.608842914373	43.65341366396516	1562.6348197825866	87.4192110286078
2	cryo	neg to pos	1.791	778	2696.27935120504	43.852511505710396	1563.7801850998192	87.16778037451319
2	cryo	neg to pos	1.791	779	2688.7541256891604	44.28854926695843	1565.6215136019307	90.73235809603946
2	cryo	neg to pos	2.572	780	2696.365232617563	43.67472250051941	1563.0021770175917	87.94332182513801
2	cryo	neg to pos	2.572	781	2699.5447665258052	43.33023828839467	1564.0483257354026	87.1052442231435
2	cryo	neg to pos	2.572	782	2695.2591042109634	43.75044480220081	1565.6569872408588	88.68794805142761
2	cryo	neg to pos	2.572	783	2698.6578436889445	43.57336659275731	1563.186136587424	87.39430449496153
2	cryo	neg to pos	2.572	784	2693.314723653647	43.9661784655056	1564.235987881411	89.07399057364695
2	cryo	neg to pos	3.071	785	2703.14194141216	43.5893507506199	1564.337278101758	86.56877120322748
2	cryo	neg to pos	3.071	786	2698.214765457299	44.252240841128	1566.0455262176101	87.9874276182579
2	cryo	neg to pos	3.071	787	2703.0530200811695	43.468303539571004	1563.7362364185362	86.83257735847978
2	cryo	neg to pos	3.071	788	2696.656869572743	44.6464889143606	1566.568569266216	88.96770348070154
2	cryo	neg to pos	3.071	789	2702.804448180334	44.012808241072214	1566.1409890284526	87.36585318840108
2	cryo	neg to pos	3.561	790	2701.232281587648	43.905676788051345	1566.579856562054	87.85671785467427
2	cryo	neg to pos	3.561	791	2706.5271062494394	43.27356534484417	1563.1380144633529	86.82285720295769
2	cryo	neg to pos	3.561	792	2698.651790360082	44.31888806280243	1569.0698745080037	89.89068039018666
2	cryo	neg to pos	3.561	793	2703.3961113988144	44.08975017023874	1564.7597589775312	87.38973539364173
2	cryo	neg to pos	3.561	794	2702.4543424634626	44.44982070389119	1565.7105257767016	88.02077011264457
2	cryo	neg to pos	4.22	795	2710.0310670120125	42.74605874139936	1566.0909807842781	86.80758260757793
2	cryo	neg to pos	4.22	796	2701.085243832908	44.626005563303515	1568.324376873033	89.74460093620253
2	cryo	neg to pos	4.22	797	2712.4246581009484	41.868153256280635	1565.328520158043	86.4757202148682
2	cryo	neg to pos	4.22	798	2704.3705085379174	43.803187277883495	1565.553493883674	88.1515927861227
2	cryo	neg to pos	4.22	799	2705.490787086669	43.83438991777292	1568.3343974429106	88.36685599731457
2	cryo	neg to pos	4.637	800	2715.155187966546	41.2945575706612	1566.9871451730905	86.2489960609937
2	cryo	neg to pos	4.637	801	2709.357706981154	43.15465444455312	1565.982174053022	87.23320663494574
2	cryo	neg to pos	4.637	802	2715.8834656522954	40.75078418890551	1565.5208918395142	86.12738771173728
2	cryo	neg to pos	4.637	803	2714.491565646209	41.453319314180135	1564.1851938860584	86.75708501100505
2	cryo	neg to pos	4.637	804	2713.334223441589	41.65058749414004	1563.638360565376	86.59471422791569
2	cryo	neg to pos	4.819	805	2713.955884473483	42.912533911508845	1564.56034802815	86.80608152102614
2	cryo	neg to pos	4.819	806	2712.8402848447818	42.96725419821073	1565.7366400087785	86.96275180877859
2	cryo	neg to pos	4.819	807	2710.9821802429237	43.40085205263555	1563.8442510586644	86.92807927471853
2	cryo	neg to pos	4.819	808	2711.764972529945	43.07850210080888	1566.8504492502582	87.02088238599197
2	cryo	neg to pos	4.819	809	2707.5908077006793	44.614299647522564	1568.2902047671023	88.9400582485469
2	cryo	neg to pos	4.946	810	2711.7408928158093	43.32699318441907	1565.7126798948436	87.21596231060747
2	cryo	neg to pos	4.946	811	2713.9412630270867	42.365823822612946	1565.7828509122462	86.69301907523251
2	cryo	neg to pos	4.946	812	2716.3058335458973	41.76758497177676	1565.8166244701627	86.40169585833483
2	cryo	neg to pos	4.946	813	2711.313247452795	43.38226367536781	1565.3405566919353	87.22837056933373
2	cryo	neg to pos	4.946	814	2711.281371102169	43.366094508124206	1565.635376667929	87.12428580631685
2	cryo	neg to pos	5.213	815	2718.6642334847015	41.46144044930939	1567.8247852867892	86.09803401960492
2	cryo	neg to pos	5.213	816	2716.3391314528612	41.25648021013027	1563.6733795553473	86.72037985515854
2	cryo	neg to pos	5.213	817	2716.3967707198767	41.71832145890951	1565.7299801000977	86.32517281079663
2	cryo	neg to pos	5.213	818	2714.333584378555	43.190447223043584	1568.5799111744643	87.1474611421458
2	cryo	neg to pos	5.213	819	2719.3583103794963	40.824166710828806	1566.9170951968813	86.14674709003282
